"id" "state" "IV" "selfesteem"
"265" 265 6 5.18016815894842 4.17771507861075
"266" 266 6 3.6943274512726 1.48168299223314
"267" 267 6 5.32805942684543 3.57624670691111
"268" 268 6 4.51591229479591 1.8384865245269
"269" 269 6 5.55446007331418 2.35065862840416
"270" 270 6 6.08221936993308 4.4837564001047
"271" 271 6 4.83067561709453 2.05319841778006
"272" 272 6 4.86354374058705 3.27263462290073
"273" 273 6 4.98677471273606 3.80740442289413
"274" 274 6 4.12162644321045 3.88856827329526
"275" 275 6 3.37543269639864 1.34653674633988
"276" 276 6 2.66990901725745 -0.568149323605759
"277" 277 6 6.93664897282993 -0.510243365269795
"278" 278 6 4.98791917880717 2.37893178448947
"279" 279 6 8.21637178746709 -1.678602937715
"280" 280 6 5.11065461881969 3.08014740071914
"281" 281 6 2.14108719324909 -1.77752725272867
"282" 282 6 4.79298422782615 3.44377176682833
"283" 283 6 5.35764086728654 2.09930375573151
"284" 284 6 4.68863582013147 1.62002053964939
"285" 285 6 5.31306315848534 2.25885118627593
"286" 286 6 6.39036402818328 3.58549148714304
"287" 287 6 7.06318333392242 -0.547331524904898
"288" 288 6 4.32753281406423 3.54797200195364
"289" 289 6 4.39876093336006 3.34086196063157
"290" 290 6 6.53608998479753 1.65448347116072
"291" 291 6 5.66397146966491 2.16259206236657
"292" 292 6 3.50911958800716 1.300699474739
"293" 293 6 5.7912031320331 3.6904859935749
"294" 294 6 4.89282687539329 2.7494884343985
"295" 295 6 5.33540082543779 3.92087251184961
"296" 296 6 4.76290272856055 4.0618527565764
"297" 297 6 4.87414617212406 4.32421268117649
"298" 298 6 4.03387958607991 2.11471870320163
"299" 299 6 4.3494878847134 1.28538234607644
"300" 300 6 4.73156644444318 2.70769314713303
"301" 301 7 5.41566866785441 2.0351377457936
"302" 302 7 4.20348508623562 3.59880971148728
"303" 303 7 6.56460284120463 -0.537190510994104
"304" 304 7 5.58952738043748 3.11281834752514
"305" 305 7 4.27027511271317 2.26346073308351
"306" 306 7 4.83341344812572 3.20579372509522
"307" 307 7 4.46974490044708 4.23804914350741
"308" 308 7 4.16895194405337 2.47248715768897
"309" 309 7 4.95690900972881 1.52452039761041
"310" 310 7 4.17393977423878 3.85501458190881
"311" 311 7 4.31536078820968 1.81104339659132
"312" 312 7 3.70390426583415 3.07376542868103
"313" 313 7 4.14392463065544 2.11652734574149
"314" 314 7 4.92375793558053 3.19454054045771
"315" 315 7 5.30276725625006 2.20101678091823
"316" 316 7 4.00887771853216 2.98218094632525
"317" 317 7 5.67817204843692 2.49846484037303
"318" 318 7 5.09933539014645 0.645121390746616
"319" 319 7 5.46815822537936 0.359599721381013
"320" 320 7 2.4520567043717 1.74497299152828
"321" 321 7 5.89317517036936 2.35163799425543
"322" 322 7 4.6775568575887 3.78716772941078
"323" 323 7 2.72530827463797 0.610835207866506
"324" 324 7 3.2614632980445 3.05585011565236
"325" 325 7 4.69670499241854 5.31595056668872
"326" 326 7 6.45588963604653 1.03915636979417
"327" 327 7 5.5026990950179 2.51607985283784
"328" 328 7 4.94550658456483 2.77386882251113
"329" 329 7 5.2445424092824 2.67844312734933
"330" 330 7 2.91024682281435 2.53882692733258
"331" 331 7 4.05944205370788 3.73693402662275
"332" 332 7 3.46031526527945 1.87095981866177
"333" 333 7 3.3725203858246 1.77321286365746
"334" 334 7 2.75595928218993 -0.420511388330208
"335" 335 7 3.44869386613441 1.3537766058345
"336" 336 7 5.00348461805186 3.57486847261398
"337" 337 7 5.20487419760275 4.28115669443292
"338" 338 7 4.10350707033276 4.77854146234647
"339" 339 7 4.7761818067854 4.03124703744143
"340" 340 7 5.06215264671704 3.0546629088213
"341" 341 7 3.46253725369804 2.30079933069113
"342" 342 7 5.00767371423126 3.65826665060054
"343" 343 7 3.48549447894823 2.9681033215565
"344" 344 7 5.06323859896432 4.53457408975898
"345" 345 7 4.50507659962773 2.50982979851198
"346" 346 7 2.98499178028909 2.79673722844757
"347" 347 7 4.54062802315671 3.84057964269385
"348" 348 7 2.97864164022845 2.32000087496859
"349" 349 7 3.47488906677259 1.56278429892095
"350" 350 7 5.1375901756599 2.34549367631196
"351" 351 8 7.12289031819864 0.446741435318779
"352" 352 8 4.80887459151407 4.66968507661444
"353" 353 8 5.36009777535361 3.24294339876253
"354" 354 8 1.85483764422992 -1.7965056617357
"355" 355 8 5.10929282012806 1.70946922372986
"356" 356 8 4.30418195810944 3.37635908830037
"357" 357 8 5.48382329707654 2.58556802288121
"358" 358 8 4.01020353737255 4.44030121284015
"359" 359 8 4.01720963203143 2.59960369477551
"360" 360 8 2.66145882242985 1.57764848097444
"361" 361 8 6.0555819949482 1.87747256142502
"362" 362 8 4.65377605214618 2.16806904742909
"363" 363 8 3.53758747957922 1.95918255779393
"364" 364 8 5.62078665999892 3.97933895313561
"365" 365 8 5.15369475354538 1.88972046006861
"366" 366 8 6.37077569102555 0.794095163249813
"367" 367 8 5.5074099382653 5.0274645769516
"368" 368 8 5.94766822850503 2.62410467014872
"369" 369 8 4.54115422492696 3.19884547143834
"370" 370 8 6.17610497147502 4.77953541521078
"371" 371 8 4.58151372257447 2.4081147747167
"372" 372 8 4.47360039660894 0.832474206303571
"373" 373 8 5.48852262327603 0.798281660409967
"374" 374 8 4.4083259122452 3.63404655252979
"375" 375 8 3.9194834413081 1.68569238935992
"376" 376 8 5.53922165261998 3.25796759537984
"377" 377 8 5.31087666866098 2.03335746570983
"378" 378 8 5.29503517114169 3.31164758466519
"379" 379 8 6.24617250931972 3.73630686175698
"380" 380 8 6.40083549768365 3.82215361297509
"381" 381 8 4.82433007068123 2.39850127644532
"382" 382 8 4.78221463026565 2.60183925682028
"383" 383 8 4.31263378020345 2.19339303798607
"384" 384 8 4.41571072920162 3.2439174807129
"385" 385 8 5.31254000488168 2.43988843387927
"386" 386 8 5.0813800961411 2.99736478579977
"387" 387 8 2.76113796408083 1.37876651450102
"388" 388 8 3.03049147133114 0.917505577871461
"389" 389 8 4.08955806355807 2.02853305973281
"390" 390 8 7.4295265222012 2.2885450253606
"391" 391 8 5.35119866599104 4.46208572697854
"392" 392 8 6.09297087492441 4.20606206768821
"393" 393 8 6.5299123560309 0.750839251113357
"394" 394 8 4.65092435275315 3.31753044842755
"395" 395 8 4.66233029203759 3.37630190943018
"396" 396 8 4.51340499687656 2.69870058413935
"397" 397 8 5.13054860473785 3.76402061412064
"398" 398 8 3.40963335545657 3.21372832629614
"399" 399 8 5.17275039040589 4.09015710901762
"400" 400 8 3.21142212407861 0.887572295490401
"401" 401 9 6.87567591817496 2.88502443416368
"402" 402 9 5.08318916167578 4.44711561539775
"403" 403 9 5.16563068912772 1.76947028258514
"404" 404 9 4.06675842593362 3.68402415802494
"405" 405 9 5.71704416546985 3.6411527377407
"406" 406 9 4.74024444347665 4.54838621421287
"407" 407 9 4.17629415129878 3.85012702508592
"408" 408 9 5.6601650858378 3.15607886576148
"409" 409 9 4.25341194505053 2.09146864459486
"410" 410 9 4.48939654129817 2.68364617609321
"411" 411 9 5.74311828492203 4.92370410986357
"412" 412 9 4.12079609982368 2.66420466088604
"413" 413 9 6.3453592803861 3.13945219495964
"414" 414 9 3.82471952634018 3.82086540306231
"415" 415 9 4.27738292242516 4.01036465991025
"416" 416 9 4.14903743964019 1.81363693200994
"417" 417 9 4.01397755366684 2.70532246338059
"418" 418 9 4.77535292126986 3.74278080294131
"419" 419 9 3.48957882365418 3.88586969216014
"420" 420 9 6.02148636718077 2.68017259269888
"421" 421 9 5.64493212559504 4.12886178851768
"422" 422 9 4.49107473573328 2.86084982827627
"423" 423 9 6.14520615263774 2.39287187251307
"424" 424 9 4.13672648021225 1.78212599289136
"425" 425 9 4.67195821492066 2.34099735349352
"426" 426 9 6.53950838856388 3.28282585781082
"427" 427 9 3.22663688549862 0.908130802435543
"428" 428 9 5.65833437898949 2.16463857799787
"429" 429 9 6.37118509987065 1.60166882079815
"430" 430 9 4.04659608048516 2.94245643732051
"431" 431 9 2.4846699597688 0.194151827459591
"432" 432 9 4.71177134622392 1.8328410983684
"433" 433 9 5.10439044079442 2.0797738060781
"434" 434 9 5.31178904533416 3.19186747183632
"435" 435 9 5.70316555986502 2.61815971674451
"436" 436 9 6.24741204474092 1.84891177314658
"437" 437 9 7.25279164606566 -0.68723121894165
"438" 438 9 5.49492986576164 2.01066517046944
"439" 439 9 6.01650602130301 2.413527819295
"440" 440 9 5.9290773411598 1.56616129404087
"441" 441 9 5.33356030138301 3.29349274834907
"442" 442 9 3.62504037484832 2.80114839895814
"443" 443 9 3.86452157434657 2.37425089456454
"444" 444 9 2.9205785232043 0.534690005409231
"445" 445 9 4.74565261765993 3.49680581674064
"446" 446 9 4.20931389610026 3.26678699451504
"447" 447 9 6.49695733093086 -0.442390365589248
"448" 448 9 3.74804953658963 0.378444854939517
"449" 449 9 5.33250283847043 1.53276762078499
"450" 450 9 4.73697632803098 2.04933021378512
"451" 451 10 4.21940336409019 2.87153975632168
"452" 452 10 3.95088474174546 4.56146801522691
"453" 453 10 5.10205340760625 0.242424774462419
"454" 454 10 2.44176946120932 2.64104201858298
"455" 455 10 4.39919264782912 3.25173100286951
"456" 456 10 3.71722285951499 2.58604205681699
"457" 457 10 3.09101667777133 1.50781134309905
"458" 458 10 3.53025731895197 2.02955322871616
"459" 459 10 3.28303446438839 1.10799204123927
"460" 460 10 2.4151367500846 1.3698632358064
"461" 461 10 4.78727467302517 1.3462522899996
"462" 462 10 3.98293342243461 2.84900313635775
"463" 463 10 3.10042377663102 3.41651959349444
"464" 464 10 5.14518238973436 2.7873037479404
"465" 465 10 4.60816113779114 4.53546336268128
"466" 466 10 4.14034878686681 2.7582998109019
"467" 467 10 4.41020848537899 2.44810332809361
"468" 468 10 1.33029589817643 0.223148457270019
"469" 469 10 4.27455702911567 1.13578864820621
"470" 470 10 3.98497309501693 3.72975566437385
"471" 471 10 3.43438895053474 2.05693124243287
"472" 472 10 5.76054640761528 1.58538145099576
"473" 473 10 2.92658918831243 3.73807681163143
"474" 474 10 2.55368621032725 1.77627227249766
"475" 475 10 3.84775467377921 2.86059516572331
"476" 476 10 4.25418565764724 3.5560056513789
"477" 477 10 4.6800455120737 2.13669502692482
"478" 478 10 4.64814610208538 3.99377074548906
"479" 479 10 5.86360775108047 0.155229870108827
"480" 480 10 4.96017653087963 2.81833835722189
"481" 481 10 4.14128336886071 3.37828264970971
"482" 482 10 1.93311241770218 1.98632888090061
"483" 483 10 3.67616479469832 4.798653428662
"484" 484 10 3.22790091966865 2.69444097291115
"485" 485 10 4.66699332116659 2.69153952853941
"486" 486 10 3.11792788077882 3.98245102557065
"487" 487 10 3.79498471704955 3.16855020626301
"488" 488 10 3.57026297102884 4.05306149571206
"489" 489 10 3.16415545398353 2.26185992185558
"490" 490 10 3.37778164061061 4.06513598802315
"491" 491 10 4.96622954976011 2.84053376030307
"492" 492 10 2.9486589109206 3.61024150607428
"493" 493 10 1.10320670408715 1.68085204148122
"494" 494 10 3.31595100784266 1.08031118635936
"495" 495 10 3.27176528619543 0.816269989603246
"496" 496 10 2.66419534522216 2.17879811803428
"497" 497 10 2.17708264274839 1.79256833247265
"498" 498 10 3.78309826611954 3.95104954839719
"499" 499 10 4.4846130467674 3.95223301119607
"500" 500 10 5.04657534817261 2.35399269577388
"501" 501 11 5.64450891850651 3.16044019002092
"502" 502 11 2.64254331461261 0.969814155335649
"503" 503 11 5.40790247072497 2.6622177312848
"504" 504 11 4.829072628049 -0.134354509134693
"505" 505 11 4.66830607308764 3.2374551531635
"506" 506 11 5.43805874448298 3.01438293431528
"507" 507 11 3.96889435556136 2.21666759505782
"508" 508 11 4.30381137531612 5.60392455570291
"509" 509 11 3.90657219795464 3.00131741378788
"510" 510 11 3.63095543964375 2.74696578576787
"511" 511 11 3.84479681081018 1.97185923455206
"512" 512 11 5.28864690388984 0.361678366570751
"513" 513 11 3.53564957020395 3.20628574794977
"514" 514 11 4.44865992598943 2.96789212064674
"515" 515 11 4.1868843872421 5.15725859063413
"516" 516 11 6.25066682212951 1.55990641460538
"517" 517 11 3.77664892131527 1.03736162995304
"518" 518 11 3.87345014480539 1.94171860495128
"519" 519 11 5.46668848632015 2.71493915067148
"520" 520 11 6.111220442886 -0.0723115356867452
"521" 521 11 5.5492802491512 1.09892523382966
"522" 522 11 5.74097604408543 1.69421246636839
"523" 523 11 2.75141409171413 0.569051894763765
"524" 524 11 6.38366946908544 2.05652382968557
"525" 525 11 3.06362726110075 3.18802506625153
"526" 526 11 4.75307381776648 5.02836199748851
"527" 527 11 5.21883409113884 2.04765167399932
"528" 528 11 4.49229837932799 1.81679680749912
"529" 529 11 4.8339161452109 2.07020992118845
"530" 530 11 5.0007872144063 1.82865509998115
"531" 531 11 3.55316903714208 2.88200819636893
"532" 532 11 4.81669037269445 4.26875656022891
"533" 533 11 3.8017925724101 2.40413967474229
"534" 534 11 2.76881339869821 1.72072423016679
"535" 535 11 4.90040766359119 2.38803936680353
"536" 536 11 5.73669276013305 0.877836794783241
"537" 537 11 5.82564770452034 2.36481941404074
"538" 538 11 5.76888386784738 1.15609893887596
"539" 539 11 3.77822424676603 0.862351350333811
"540" 540 11 4.36321097923653 3.49066127382883
"541" 541 11 4.15829502027291 4.39577322168223
"542" 542 11 5.45903744580929 2.9704582047128
"543" 543 11 3.15665223017978 1.56320648162504
"544" 544 11 5.5273802979983 2.55270561022141
"545" 545 11 4.53654281682353 3.01430357929821
"546" 546 11 4.22803404750876 1.66815930354081
"547" 547 11 4.29266963226786 3.82100724910742
"548" 548 11 5.31833469989738 3.37459094342902
"549" 549 11 4.4884841896826 2.30575513132107
"550" 550 11 5.46873311564775 2.46903658216922
"551" 551 12 2.38358352518566 2.84674053715587
"552" 552 12 4.0987693342253 2.06769772550806
"553" 553 12 2.20248889432074 0.797010924080358
"554" 554 12 2.91692645890429 4.17774638694338
"555" 555 12 2.2703937680592 2.40679155258734
"556" 556 12 3.22268988657703 2.18651168681139
"557" 557 12 3.62778351638547 2.33449027138514
"558" 558 12 1.84744476772827 3.07333282571075
"559" 559 12 3.51689041882964 2.49176139714731
"560" 560 12 2.61784609433336 2.40759295930582
"561" 561 12 1.84490237289401 3.33593978694172
"562" 562 12 3.96541668179559 2.33420310887128
"563" 563 12 1.97123080725178 1.87923011296342
"564" 564 12 4.17593743640922 4.47877309000635
"565" 565 12 2.82449281402284 2.83994541028114
"566" 566 12 3.00234244976126 3.33114988767601
"567" 567 12 1.92804093387388 2.69817565003434
"568" 568 12 1.59954607300995 1.0516773238557
"569" 569 12 2.9927029171337 3.39577913919459
"570" 570 12 5.51923803901837 0.723352281677837
"571" 571 12 2.17842389508049 2.43642087425371
"572" 572 12 3.07661180524208 3.46353377775434
"573" 573 12 2.13456430582374 2.16824315452269
"574" 574 12 3.06819882181587 3.41389719494842
"575" 575 12 4.2815627818286 2.69197750772087
"576" 576 12 1.4821456117071 1.03983473901909
"577" 577 12 3.42675303126476 2.74326243383623
"578" 578 12 4.13765988906963 1.62862500951419
"579" 579 12 3.07249656083609 2.13212214657433
"580" 580 12 3.17066733558766 3.41565942416728
"581" 581 12 1.98391148952233 1.06410656371466
